time.yy;time.mm;time.dd;time.hh;tre200h0;gls;str.diffus;ground_temp
2021;7;5;16;25.1;582;100;5
2021;7;5;17;24.8;412;55;5
2021;7;5;18;24.9;238;38;5
2021;7;5;19;23.8;77;25;5
2021;7;5;20;21.9;7;6;5
2021;7;5;21;21.1;3;1;5
2021;7;5;22;20.7;2;1;5
2021;7;5;23;20.2;3;1;5
2021;7;6;0;20;2;1;5
2021;7;6;1;19.7;2;1;5
2021;7;6;2;19.3;3;1;5
2021;7;6;3;18.3;3;1;5
2021;7;6;4;18.8;4;3;5
2021;7;6;5;19.1;45;38;5
2021;7;6;6;19.8;183;116;5
2021;7;6;7;19.8;125;100;5
2021;7;6;8;19;32;31;5
2021;7;6;9;18.4;34;32;5
2021;7;6;10;19.5;240;226;5
2021;7;6;11;19.8;142;136;5
2021;7;6;12;18.9;140;137;5
2021;7;6;13;19.8;178;169;5
2021;7;6;14;19.6;98;95;5
2021;7;6;15;19.2;45;43;5
2021;7;6;16;18.9;54;52;5
2021;7;6;17;18.3;25;24;5
2021;7;6;18;18.2;13;12;5
2021;7;6;19;17.6;9;8;5
2021;7;6;20;17.3;3;2;5
2021;7;6;21;17;2;1;5
2021;7;6;22;16.6;2;1;5
2021;7;6;23;16.5;2;1;5
2021;7;7;0;16.4;2;1;5
2021;7;7;1;16.5;2;1;5
2021;7;7;2;16.6;2;1;5
2021;7;7;3;16.6;2;1;5
2021;7;7;4;16.5;2;1;5
2021;7;7;5;16.4;8;7;5
2021;7;7;6;16.6;26;25;5
2021;7;7;7;16.9;74;72;5
2021;7;7;8;17.8;190;183;5
2021;7;7;9;18.5;448;315;5
2021;7;7;10;19;569;441;5
2021;7;7;11;20;798;455;5
2021;7;7;12;20.8;819;430;5
2021;7;7;13;21.2;716;351;5
2021;7;7;14;22.1;757;370;5
2021;7;7;15;22.5;612;290;5
2021;7;7;16;22.6;419;226;5
2021;7;7;17;23.3;348;128;5
2021;7;7;18;22;91;83;5
2021;7;7;19;20.1;74;63;5
2021;7;7;20;19.8;3;2;5
2021;7;7;21;19.5;2;1;5
2021;7;7;22;18.9;2;1;5
2021;7;7;23;18.6;2;1;5
2021;7;8;0;18;3;2;5
2021;7;8;1;17.3;3;1;5
2021;7;8;2;17.1;2;1;5
2021;7;8;3;16.6;2;1;5
2021;7;8;4;16.7;3;2;5
2021;7;8;5;16.4;11;10;5
2021;7;8;6;16;14;12;5
2021;7;8;7;16.6;189;111;5
2021;7;8;8;18.7;605;204;5
2021;7;8;9;18.9;658;214;5
2021;7;8;10;19.4;661;389;5
2021;7;8;11;19.5;360;314;5
2021;7;8;12;19.4;261;237;5
2021;7;8;13;18.4;39;37;5
2021;7;8;14;16.9;28;27;5
2021;7;8;15;16.7;36;35;5
2021;7;8;16;16.7;54;53;5
2021;7;8;17;16.9;47;46;5
2021;7;8;18;16.4;34;33;5
2021;7;8;19;16.3;27;26;5
2021;7;8;20;16;4;3;5
2021;7;8;21;15.7;2;1;5
2021;7;8;22;15.8;2;1;5
2021;7;8;23;15.8;2;1;5
2021;7;9;0;15.3;3;1;5
2021;7;9;1;14.7;3;1;5
2021;7;9;2;14.1;2;1;5
2021;7;9;3;13.9;2;1;5
2021;7;9;4;13.7;3;2;5
2021;7;9;5;13.6;31;26;5
2021;7;9;6;14.8;186;42;5
2021;7;9;7;16.4;359;57;5
2021;7;9;8;16.4;345;90;5
2021;7;9;9;17.4;576;135;5
2021;7;9;10;18.3;785;133;5
2021;7;9;11;19.4;925;235;5
2021;7;9;12;20.2;988;192;5
2021;7;9;13;20.7;921;198;5
2021;7;9;14;21.6;826;222;5
2021;7;9;15;21.9;539;216;5
2021;7;9;16;22;415;178;5
2021;7;9;17;21.8;182;90;5
2021;7;9;18;22.8;261;85;5
2021;7;9;19;21.7;92;49;5
2021;7;9;20;19.7;9;8;5
2021;7;9;21;18.7;2;1;5
2021;7;9;22;18.1;2;1;5
2021;7;9;23;17.8;2;1;5
2021;7;10;0;17.2;2;1;5
2021;7;10;1;16.2;3;1;5
2021;7;10;2;15.8;2;1;5
2021;7;10;3;15.2;2;1;5
2021;7;10;4;14.8;4;3;5
2021;7;10;5;14.6;23;18;5
2021;7;10;6;16;174;40;5
2021;7;10;7;17.6;344;59;5
2021;7;10;8;18.2;523;78;5
2021;7;10;9;18.8;673;87;5
2021;7;10;10;19.3;790;115;5
2021;7;10;11;20.1;842;201;5
2021;7;10;12;20.9;763;259;5
2021;7;10;13;22.6;896;94;5
2021;7;10;14;23.1;792;186;5
2021;7;10;15;23.5;645;145;5
2021;7;10;16;23.3;468;190;5
2021;7;10;17;23;91;84;5
2021;7;10;18;18.6;33;30;5
2021;7;10;19;17.9;17;15;5
2021;7;10;20;16.9;3;2;5
2021;7;10;21;15.6;3;1;5
2021;7;10;22;15.5;2;1;5
2021;7;10;23;15.2;2;1;5
2021;7;11;0;15.1;2;1;5
2021;7;11;1;15.3;2;1;5
2021;7;11;2;15.3;2;1;5
2021;7;11;3;15.1;2;1;5
2021;7;11;4;14.9;3;2;5
2021;7;11;5;15.2;34;30;5
2021;7;11;6;16.1;143;41;5
2021;7;11;7;17.1;223;141;5
2021;7;11;8;17.6;319;197;5
2021;7;11;9;18.6;720;192;5
2021;7;11;10;19.2;751;208;5
2021;7;11;11;20.2;923;148;5
2021;7;11;12;20.7;935;156;5
2021;7;11;13;21.3;888;123;5
2021;7;11;14;22.2;835;112;5
2021;7;11;15;22.7;728;95;5
2021;7;11;16;23.1;582;79;5
2021;7;11;17;23.4;412;61;5
2021;7;11;18;23.3;238;44;5
2021;7;11;19;22;75;28;5
2021;7;11;20;19.9;7;5;5
2021;7;11;21;18.8;2;1;5
2021;7;11;22;18.5;2;1;5
2021;7;11;23;18;3;1;5
2021;7;12;0;17.1;2;1;5
2021;7;12;1;16.9;2;1;5
2021;7;12;2;16.7;2;1;5
2021;7;12;3;16.5;2;1;5
2021;7;12;4;16.8;5;3;5
2021;7;12;5;17.5;33;32;5
2021;7;12;6;18.5;111;71;5
2021;7;12;7;20.1;372;173;5
2021;7;12;8;20.3;437;317;5
2021;7;12;9;20.2;356;303;5
2021;7;12;10;20.6;570;339;5
2021;7;12;11;20.8;499;416;5
2021;7;12;12;21.9;624;486;5
2021;7;12;13;21.7;300;290;5
2021;7;12;14;22.8;568;338;5
2021;7;12;15;23.7;496;315;5
2021;7;12;16;23.5;351;248;5
2021;7;12;17;21.4;85;82;5
2021;7;12;18;21.2;27;26;5
2021;7;12;19;20.7;8;6;5
2021;7;12;20;20;2;1;5
2021;7;12;21;18.7;3;2;5
2021;7;12;22;17.7;2;1;5
2021;7;12;23;17.2;3;1;5
2021;7;13;0;16.3;3;1;5
2021;7;13;1;15.2;3;2;5
2021;7;13;2;14.8;2;1;5
2021;7;13;3;14.4;3;1;5
2021;7;13;4;13.7;2;1;5
2021;7;13;5;13.7;5;4;5
2021;7;13;6;13.7;7;6;5
2021;7;13;7;13.5;15;14;5
2021;7;13;8;13.5;88;86;5
2021;7;13;9;15;358;318;5
2021;7;13;10;15.6;415;399;5
2021;7;13;11;16.5;446;411;5
2021;7;13;12;16.7;568;473;5
2021;7;13;13;16.6;471;385;5
2021;7;13;14;15.1;110;108;5
2021;7;13;15;15.2;130;128;5
2021;7;13;16;15.1;104;103;5
2021;7;13;17;14.7;35;34;5
2021;7;13;18;14.7;36;35;5
2021;7;13;19;14.6;25;24;5
2021;7;13;20;14.5;4;3;5
2021;7;13;21;14.5;2;1;5
2021;7;13;22;14.5;2;1;5
2021;7;13;23;14.2;2;1;5
2021;7;14;0;13.9;2;1;5
2021;7;14;1;13.7;2;1;5
2021;7;14;2;13.4;2;1;5
2021;7;14;3;13.6;3;1;5
2021;7;14;4;13.3;2;1;5
2021;7;14;5;13.4;14;12;5
2021;7;14;6;13.9;73;70;5
2021;7;14;7;14;99;81;5
2021;7;14;8;14.4;151;142;5
2021;7;14;9;15.6;449;380;5
2021;7;14;10;16.2;364;282;5
2021;7;14;11;16.9;406;371;5
2021;7;14;12;17.4;410;391;5
2021;7;14;13;16.9;195;193;5
2021;7;14;14;17;120;119;5
2021;7;14;15;16.8;62;61;5
2021;7;14;16;16.2;33;32;5
2021;7;14;17;16.3;30;29;5
2021;7;14;18;15.9;25;23;5
2021;7;14;19;15.1;10;9;5
2021;7;14;20;14.8;3;2;5
2021;7;14;21;14.7;2;1;5
2021;7;14;22;14.7;2;1;5
2021;7;14;23;15;2;1;5
2021;7;15;0;14.5;2;1;5
2021;7;15;1;14.7;2;1;5
2021;7;15;2;14.6;2;1;5
2021;7;15;3;14.7;2;1;5
2021;7;15;4;14.7;2;1;5
2021;7;15;5;14.6;4;3;5
2021;7;15;6;14.7;12;11;5
2021;7;15;7;14.9;36;35;5
2021;7;15;8;15.1;54;53;5
2021;7;15;9;15.4;83;82;5
2021;7;15;10;15.7;74;73;5
2021;7;15;11;15.9;51;50;5
2021;7;15;12;15.9;61;60;5
2021;7;15;13;15.9;68;68;5
2021;7;15;14;15.8;61;60;5
2021;7;15;15;16.1;76;76;5
2021;7;15;16;16.3;97;96;5
2021;7;15;17;16.3;85;84;5
2021;7;15;18;16.4;64;63;5
2021;7;15;19;16.2;13;12;5
2021;7;15;20;16;3;2;5
2021;7;15;21;16;2;1;5
2021;7;15;22;15.8;2;1;5
2021;7;15;23;15.9;2;1;5
2021;7;16;0;15.9;2;1;5
2021;7;16;1;15.7;2;1;5
2021;7;16;2;15.5;2;1;5
2021;7;16;3;15.4;2;1;5
2021;7;16;4;15.6;2;1;5
2021;7;16;5;15.7;20;18;5
2021;7;16;6;16.2;130;99;5
2021;7;16;7;16.6;124;120;5
2021;7;16;8;16.8;272;225;5
2021;7;16;9;17.3;380;291;5
2021;7;16;10;17.8;518;359;5
2021;7;16;11;18.5;657;450;5
2021;7;16;12;18.6;436;378;5
2021;7;16;13;20;825;230;5
2021;7;16;14;21.4;782;227;5
2021;7;16;15;22.5;613;182;5
2021;7;16;16;20;264;208;5
2021;7;16;17;19.4;149;139;5
2021;7;16;18;19;90;81;5
2021;7;16;19;18.6;38;34;5
2021;7;16;20;18.2;4;3;5
2021;7;16;21;17.9;2;1;5
2021;7;16;22;17.8;2;1;5
2021;7;16;23;17.3;2;1;5
2021;7;17;0;17.1;2;1;5
2021;7;17;1;17.1;2;1;5
2021;7;17;2;17;2;1;5
2021;7;17;3;17.2;2;1;5
2021;7;17;4;16.2;4;3;5
2021;7;17;5;15.4;19;15;5
2021;7;17;6;17;124;56;5
2021;7;17;7;18.2;238;145;5
2021;7;17;8;19.7;464;110;5
2021;7;17;9;21.1;660;88;5
2021;7;17;10;22.2;785;104;5
2021;7;17;11;23;867;112;5
2021;7;17;12;23.5;882;119;5
2021;7;17;13;23.9;872;112;5
2021;7;17;14;24;802;122;5
2021;7;17;15;24.3;714;99;5
2021;7;17;16;24.4;553;86;5
2021;7;17;17;24;387;69;5
2021;7;17;18;23.3;211;54;5
2021;7;17;19;22.1;53;31;5
2021;7;17;20;21;6;5;5
2021;7;17;21;20.6;2;1;5
2021;7;17;22;20.6;2;1;5
2021;7;17;23;20.1;2;1;5
2021;7;18;0;19.8;2;1;5
2021;7;18;1;19.7;2;1;5
2021;7;18;2;19.8;2;1;5
2021;7;18;3;19.8;2;1;5
2021;7;18;4;19.8;3;1;5
2021;7;18;5;19.8;23;19;5
2021;7;18;6;19.8;148;47;5
2021;7;18;7;20.4;332;68;5
2021;7;18;8;21.5;512;91;5
2021;7;18;9;22.9;669;101;5
2021;7;18;10;23.7;792;109;5
2021;7;18;11;24.9;876;118;5
2021;7;18;12;25.7;892;111;5
2021;7;18;13;26.2;877;108;5
2021;7;18;14;26.5;814;108;5
2021;7;18;15;26.5;706;104;5
2021;7;18;16;26.3;533;92;5
2021;7;18;17;26;377;78;5
2021;7;18;18;25.1;219;58;5
2021;7;18;19;24.1;64;30;5
2021;7;18;20;23.1;6;4;5
2021;7;18;21;22.5;2;1;5
2021;7;18;22;21.7;2;1;5
2021;7;18;23;21.6;2;1;5
2021;7;19;0;21.3;2;1;5
2021;7;19;1;20.6;3;1;5
2021;7;19;2;19.9;2;1;5
2021;7;19;3;19.1;2;1;5
2021;7;19;4;19.2;3;1;5
2021;7;19;5;19.1;19;16;5
2021;7;19;6;19.5;162;38;5
2021;7;19;7;20.4;344;61;5
2021;7;19;8;21.9;515;91;5
2021;7;19;9;22.7;670;109;5
2021;7;19;10;23.7;795;117;5
2021;7;19;11;25.5;881;130;5
2021;7;19;12;26.6;900;126;5
2021;7;19;13;27.4;887;118;5
2021;7;19;14;27.9;821;118;5
2021;7;19;15;28.2;714;116;5
2021;7;19;16;28.1;564;102;5
2021;7;19;17;27.8;395;90;5
2021;7;19;18;27;217;66;5
2021;7;19;19;25.6;67;37;5
2021;7;19;20;24.2;6;4;5
2021;7;19;21;23.3;2;1;5
2021;7;19;22;22.7;2;1;5
2021;7;19;23;22.2;2;1;5
2021;7;20;0;21.8;2;1;5
2021;7;20;1;21.5;2;1;5
2021;7;20;2;21.2;2;1;5
2021;7;20;3;19.8;3;2;5
2021;7;20;4;18.3;3;2;5
2021;7;20;5;17.2;18;17;5
2021;7;20;6;18.7;155;37;5
2021;7;20;7;19.4;331;57;5
2021;7;20;8;20;505;77;5
2021;7;20;9;20.6;658;89;5
2021;7;20;10;21.7;789;100;5
2021;7;20;11;22.9;876;109;5
2021;7;20;12;24.1;898;106;5
2021;7;20;13;25.3;891;110;5
2021;7;20;14;27.4;829;118;5
2021;7;20;15;28.5;726;113;5
2021;7;20;16;29;565;98;5
2021;7;20;17;28.5;381;90;5
2021;7;20;18;27.5;206;69;5
2021;7;20;19;25.9;62;36;5
2021;7;20;20;24.1;6;5;5
2021;7;20;21;23.2;2;1;5
2021;7;20;22;22.6;2;1;5
2021;7;20;23;21.1;3;2;5
2021;7;21;0;19.6;3;1;5
2021;7;21;1;19.1;2;1;5
2021;7;21;2;17.9;3;2;5
2021;7;21;3;17.8;2;1;5
2021;7;21;4;17.1;3;2;5
2021;7;21;5;16.9;21;20;5
2021;7;21;6;18.4;147;50;5
2021;7;21;7;19.5;325;87;5
2021;7;21;8;19.8;463;143;5
2021;7;21;9;20.6;642;148;5
2021;7;21;10;21.4;765;157;5
2021;7;21;11;22.3;852;165;5
2021;7;21;12;23.8;887;149;5
2021;7;21;13;24.1;911;155;5
2021;7;21;14;25.3;777;175;5
2021;7;21;15;25.9;684;186;5
2021;7;21;16;26.7;553;133;5
2021;7;21;17;27.3;371;115;5
2021;7;21;18;27;215;105;5
2021;7;21;19;25.2;55;39;5
2021;7;21;20;23.6;5;4;5
2021;7;21;21;23.6;2;1;5
2021;7;21;22;22.9;3;1;5
2021;7;21;23;21.2;3;1;5
2021;7;22;0;20.3;3;1;5
2021;7;22;1;19.8;3;1;5
2021;7;22;2;19.3;2;1;5
2021;7;22;3;18.9;2;1;5
2021;7;22;4;18.2;3;2;5
2021;7;22;5;18;20;18;5
2021;7;22;6;18.7;132;49;5
2021;7;22;7;20.2;307;83;5
2021;7;22;8;20.8;485;114;5
2021;7;22;9;21.5;648;124;5
2021;7;22;10;22.4;777;132;5
2021;7;22;11;23.3;864;140;5
2021;7;22;12;24.3;902;125;5
2021;7;22;13;25.4;906;118;5
2021;7;22;14;26.2;838;119;5
2021;7;22;15;26.7;729;113;5
2021;7;22;16;27.6;552;105;5
2021;7;22;17;27.5;371;96;5
2021;7;22;18;26.2;193;71;5
2021;7;22;19;24.9;55;34;5
2021;7;22;20;24;5;4;5
2021;7;22;21;23.6;2;1;5
2021;7;22;22;23;2;1;5
2021;7;22;23;21.7;3;1;5
2021;7;23;0;20.7;2;1;5
2021;7;23;1;20.1;2;1;5
2021;7;23;2;19.5;2;1;5
2021;7;23;3;18.6;3;1;5
2021;7;23;4;17.9;3;1;5
2021;7;23;5;17.9;20;18;5
2021;7;23;6;18.8;150;58;5
2021;7;23;7;20.4;322;94;5
2021;7;23;8;20.9;448;155;5
2021;7;23;9;21.7;612;176;5
2021;7;23;10;22.3;746;166;5
2021;7;23;11;23.5;844;166;5
2021;7;23;12;24.4;879;169;5
2021;7;23;13;25.3;890;166;5
2021;7;23;14;26.4;813;161;5
2021;7;23;15;27.1;691;155;5
2021;7;23;16;27;482;177;5
2021;7;23;17;27.1;338;196;5
2021;7;23;18;26.9;176;78;5
2021;7;23;19;25.2;28;27;5
2021;7;23;20;24.7;3;2;5
2021;7;23;21;23.8;2;1;5
2021;7;23;22;23.1;2;1;5
2021;7;23;23;22.4;2;1;5
2021;7;24;0;22.3;2;1;5
2021;7;24;1;22.1;2;1;5
2021;7;24;2;22.2;2;1;5
2021;7;24;3;21.3;3;1;5
2021;7;24;4;21.8;2;1;5
2021;7;24;5;21.6;9;8;5
2021;7;24;6;21.8;43;37;5
2021;7;24;7;21.9;40;38;5
2021;7;24;8;21.6;307;199;5
2021;7;24;9;24.4;503;349;5
2021;7;24;10;24.8;458;361;5
2021;7;24;11;24.9;460;347;5
2021;7;24;12;24.4;315;265;5
2021;7;24;13;24.7;403;322;5
2021;7;24;14;23;277;245;5
2021;7;24;15;23.6;304;283;5
2021;7;24;16;23.1;147;145;5
2021;7;24;17;23.6;306;163;5
2021;7;24;18;23.3;160;107;5
2021;7;24;19;22.6;17;15;5
2021;7;24;20;21.5;5;4;5
2021;7;24;21;18.3;2;1;5
2021;7;24;22;18.7;2;1;5
2021;7;24;23;18.4;2;1;5
2021;7;25;0;18.1;2;1;5
2021;7;25;1;17.9;2;1;5
2021;7;25;2;17.9;2;1;5
2021;7;25;3;17.7;3;2;5
2021;7;25;4;16.8;2;1;5
2021;7;25;5;16.9;7;6;5
2021;7;25;6;17;24;23;5
2021;7;25;7;16.9;67;61;5
2021;7;25;8;17;93;86;5
2021;7;25;9;17.9;239;225;5
2021;7;25;10;18.7;374;317;5
2021;7;25;11;20;740;344;5
2021;7;25;12;20.6;863;275;5
2021;7;25;13;21.1;737;252;5
2021;7;25;14;22;801;113;5
2021;7;25;15;22.7;688;107;5
2021;7;25;16;23;550;105;5
2021;7;25;17;23.2;381;89;5
2021;7;25;18;22.6;173;55;5
2021;7;25;19;21.6;50;46;5
2021;7;25;20;21.2;4;3;5
2021;7;25;21;21.1;2;1;5
2021;7;25;22;20.7;2;1;5
2021;7;25;23;20.2;2;1;5
2021;7;26;0;19.5;2;1;5
2021;7;26;1;18.8;3;1;5
2021;7;26;2;18.9;2;1;5
2021;7;26;3;18.7;2;1;5
2021;7;26;4;18.1;2;1;5
2021;7;26;5;18.2;21;20;5
2021;7;26;6;19.1;139;91;5
2021;7;26;7;19.7;185;125;5
2021;7;26;8;20.8;313;236;5
2021;7;26;9;20.4;211;204;5
2021;7;26;10;21.1;437;323;5
2021;7;26;11;21.4;458;351;5
2021;7;26;12;20.6;199;185;5
2021;7;26;13;21.4;633;324;5
2021;7;26;14;22.8;657;302;5
2021;7;26;15;23.2;531;306;5
2021;7;26;16;22.6;364;217;5
2021;7;26;17;22.7;257;177;5
2021;7;26;18;22.6;149;110;5
2021;7;26;19;21.8;46;38;5
2021;7;26;20;20.8;4;3;5
2021;7;26;21;20.4;3;2;5
2021;7;26;22;19.1;3;1;5
2021;7;26;23;18.1;2;1;5
2021;7;27;0;17.6;2;1;5
2021;7;27;1;17.2;2;1;5
2021;7;27;2;16.8;2;1;5
2021;7;27;3;16.4;2;1;5
2021;7;27;4;16;3;1;5
2021;7;27;5;16.3;23;22;5
2021;7;27;6;17.5;157;87;5
2021;7;27;7;19.1;250;181;5
2021;7;27;8;19.3;349;221;5
2021;7;27;9;19.9;510;294;5
2021;7;27;10;20.6;739;284;5
2021;7;27;11;20.9;567;410;5
2021;7;27;12;21.5;552;432;5
2021;7;27;13;23.2;888;193;5
2021;7;27;14;24.3;519;276;5
2021;7;27;15;23.6;332;311;5
2021;7;27;16;23;233;218;5
2021;7;27;17;22.5;142;139;5
2021;7;27;18;22.6;138;121;5
2021;7;27;19;22;23;22;5
2021;7;27;20;21.4;3;2;5
2021;7;27;21;21.2;2;1;5
2021;7;27;22;19.7;4;2;5
2021;7;27;23;18.9;2;1;5
2021;7;28;0;18.7;2;1;5
2021;7;28;1;18.7;2;1;5
2021;7;28;2;18.9;2;1;5
2021;7;28;3;18.4;2;1;5
2021;7;28;4;17.2;3;2;5
2021;7;28;5;17;4;3;5
2021;7;28;6;16.9;14;13;5
2021;7;28;7;17.2;44;42;5
2021;7;28;8;17.6;70;68;5
2021;7;28;9;18.4;246;221;5
2021;7;28;10;19;296;285;5
2021;7;28;11;19.6;386;298;5
2021;7;28;12;21.6;723;387;5
2021;7;28;13;22.2;758;185;5
2021;7;28;14;23.3;816;124;5
2021;7;28;15;23.8;692;99;5
2021;7;28;16;24.1;529;121;5
2021;7;28;17;24;384;89;5
2021;7;28;18;23.4;156;90;5
2021;7;28;19;22.5;64;49;5
2021;7;28;20;20.8;5;4;5
2021;7;28;21;20.2;2;1;5
2021;7;28;22;19.2;3;2;5
2021;7;28;23;18.3;2;1;5
2021;7;29;0;17.8;2;1;5
2021;7;29;1;17.5;2;1;5
2021;7;29;2;17.2;2;1;5
2021;7;29;3;16.9;2;1;5
2021;7;29;4;16.5;2;1;5
2021;7;29;5;16.8;19;16;5
2021;7;29;6;18.1;88;72;5
2021;7;29;7;19.2;277;136;5
2021;7;29;8;20.1;506;126;5
2021;7;29;9;20.8;640;108;5
2021;7;29;10;21.4;770;101;5
2021;7;29;11;22.2;853;95;5
2021;7;29;12;23;875;91;5
2021;7;29;13;23.7;869;86;5
2021;7;29;14;24.6;812;85;5
2021;7;29;15;25.1;699;77;5
2021;7;29;16;25.2;549;68;5
2021;7;29;17;25.3;381;61;5
2021;7;29;18;24.8;147;50;5
2021;7;29;19;23.2;49;32;5
2021;7;29;20;22.7;3;2;5
2021;7;29;21;22.8;2;1;5
2021;7;29;22;21.9;2;1;5
2021;7;29;23;21.2;3;1;5
2021;7;30;0;20.5;3;1;5
2021;7;30;1;20.1;2;1;5
2021;7;30;2;19.7;2;1;5
2021;7;30;3;19.1;3;1;5
2021;7;30;4;18.5;3;1;5
2021;7;30;5;18.3;18;17;5
2021;7;30;6;19.1;117;68;5
2021;7;30;7;20.2;218;134;5
2021;7;30;8;20.9;411;210;5
2021;7;30;9;21.2;566;200;5
2021;7;30;10;22.3;712;152;5
2021;7;30;11;23.2;823;129;5
2021;7;30;12;24;778;275;5
2021;7;30;13;25.4;790;297;5
2021;7;30;14;26.1;652;256;5
2021;7;30;15;26.1;364;232;5
2021;7;30;16;25.5;288;226;5
2021;7;30;17;24.6;162;154;5
2021;7;30;18;23.9;103;99;5
2021;7;30;19;22.5;26;24;5
2021;7;30;20;22;3;1;5
2021;7;30;21;21.7;2;1;5
2021;7;30;22;21.3;2;1;5
2021;7;30;23;21.1;2;1;5
2021;7;31;0;20.7;2;1;5
2021;7;31;1;20;2;1;5
2021;7;31;2;20;2;1;5
2021;7;31;3;19.5;2;1;5
2021;7;31;4;19.1;2;1;5
2021;7;31;5;18.8;15;13;5
2021;7;31;6;19;94;76;5
2021;7;31;7;19.9;190;147;5
2021;7;31;8;20.6;408;185;5
2021;7;31;9;21.6;643;173;5
2021;7;31;10;21.6;701;292;5
2021;7;31;11;21.6;597;428;5
2021;7;31;12;21.9;495;416;5
2021;7;31;13;22;437;348;5
2021;7;31;14;22.8;511;405;5
2021;7;31;15;22.5;369;299;5
2021;7;31;16;22.3;203;188;5
2021;7;31;17;21.2;36;34;5
2021;7;31;18;18.9;28;26;5
2021;7;31;19;16.6;5;4;5
2021;7;31;20;16.3;2;1;5
2021;7;31;21;16.1;2;1;5
2021;7;31;22;16.1;3;1;5
2021;7;31;23;15.6;2;1;5
2021;8;1;0;15.4;2;1;5
2021;8;1;1;15.1;2;1;5
2021;8;1;2;15.1;2;1;5
2021;8;1;3;14.6;2;1;5
2021;8;1;4;14;2;1;5
2021;8;1;5;13.9;5;3;5
2021;8;1;6;13.9;20;19;5
2021;8;1;7;14.4;57;56;5
2021;8;1;8;14.7;96;95;5
2021;8;1;9;14.9;122;120;5
2021;8;1;10;15;224;222;5
2021;8;1;11;16.3;439;428;5
2021;8;1;12;16;128;123;5
2021;8;1;13;15.1;115;113;5
2021;8;1;14;15.4;179;177;5
2021;8;1;15;16.3;346;323;5
2021;8;1;16;16.8;190;184;5
2021;8;1;17;15.8;83;80;5
2021;8;1;18;15.2;103;97;5
2021;8;1;19;14.9;50;39;5
2021;8;1;20;13.7;4;2;5
2021;8;1;21;13.2;2;1;5
2021;8;1;22;13.3;2;1;5
2021;8;1;23;13.7;2;1;5
2021;8;2;0;14.1;2;1;5
2021;8;2;1;13.5;2;1;5
2021;8;2;2;13.7;2;1;5
2021;8;2;3;13.8;2;1;5
2021;8;2;4;13.5;2;1;5
2021;8;2;5;13.8;10;9;5
2021;8;2;6;14.2;70;47;5
2021;8;2;7;15.4;268;67;5
2021;8;2;8;16.3;524;129;5
2021;8;2;9;17;595;350;5
2021;8;2;10;17.5;731;371;5
2021;8;2;11;18.5;896;187;5
2021;8;2;12;19;855;168;5
2021;8;2;13;20.8;921;254;5
2021;8;2;14;21;809;209;5
2021;8;2;15;20.9;703;102;5
2021;8;2;16;21.1;550;94;5
2021;8;2;17;21;371;76;5
2021;8;2;18;20.4;149;43;5
2021;8;2;19;18.6;36;23;5
2021;8;2;20;17.4;3;2;5
2021;8;2;21;17.3;2;1;5
2021;8;2;22;16.7;3;1;5
2021;8;2;23;15.7;3;1;5
2021;8;3;0;15.2;2;1;5
2021;8;3;1;14.7;3;1;5
2021;8;3;2;14.2;2;1;5
2021;8;3;3;14.2;2;1;5
2021;8;3;4;14.1;2;1;5
2021;8;3;5;14;17;16;5
2021;8;3;6;15.3;118;83;5
2021;8;3;7;16.4;132;127;5
2021;8;3;8;17.2;225;220;5
2021;8;3;9;17.7;271;264;5
2021;8;3;10;17.8;294;291;5
2021;8;3;11;18.2;343;341;5
2021;8;3;12;19.3;508;457;5
2021;8;3;13;20.5;470;404;5
2021;8;3;14;20.2;152;149;5
2021;8;3;15;19.2;108;106;5
2021;8;3;16;18.4;76;75;5
2021;8;3;17;16.4;29;28;5
2021;8;3;18;15;15;14;5
2021;8;3;19;14.5;7;6;5
2021;8;3;20;14.1;2;1;5
2021;8;3;21;14;2;1;5
2021;8;3;22;13.9;2;1;5
2021;8;3;23;14;2;1;5
2021;8;4;0;14.2;2;1;5
2021;8;4;1;14.2;2;1;5
2021;8;4;2;14.3;2;1;5
2021;8;4;3;14.2;2;1;5
2021;8;4;4;14.2;2;1;5
2021;8;4;5;14.4;9;8;5
2021;8;4;6;14.9;36;35;5
2021;8;4;7;15.3;36;35;5
2021;8;4;8;15.4;74;73;5
2021;8;4;9;15.4;89;88;5
2021;8;4;10;15.2;142;141;5
2021;8;4;11;15.5;109;108;5
2021;8;4;12;15.3;75;74;5
2021;8;4;13;15.5;110;109;5
2021;8;4;14;15.8;100;99;5
2021;8;4;15;15.6;72;71;5
2021;8;4;16;15.5;47;47;5
2021;8;4;17;15.4;36;35;5
2021;8;4;18;15.7;22;21;5
2021;8;4;19;15.5;17;16;5
2021;8;4;20;15.6;2;1;5
2021;8;4;21;15.2;2;1;5
2021;8;4;22;15.1;2;1;5
2021;8;4;23;15.3;2;1;5
2021;8;5;0;15.7;2;1;5
2021;8;5;1;15.9;2;1;5
2021;8;5;2;16;2;1;5
2021;8;5;3;16;2;1;5
2021;8;5;4;15.7;2;1;5
2021;8;5;5;15.9;8;7;5
2021;8;5;6;16.1;56;54;5
2021;8;5;7;16.9;171;139;5
2021;8;5;8;16.6;96;94;5
2021;8;5;9;16.5;146;144;5
2021;8;5;10;16.6;155;152;5
2021;8;5;11;16.6;195;191;5
2021;8;5;12;17.4;432;393;5
2021;8;5;13;19.7;831;351;5
