tre200h0;gls;str.diffus;ground_temp
15.5;2;1;5
15.0;2;1;5
14.6;6;4;5
14.9;34;33;5
15.8;103;82;5
17.5;238;217;5
18.5;473;280;5
18.8;568;351;5
19.5;774;246;5
20.1;845;312;5
20.7;792;364;5
21.6;644;470;5
22.4;791;310;5
23.0;485;279;5
22.6;170;161;5
20.7;299;183;5
19.8;80;77;5
18.2;7;6;5
15.6;3;2;5
14.6;2;1;5
14.5;2;1;5
14.4;2;1;5
14.2;2;1;5
15.2;2;1;5
15.1;2;1;5
14.6;2;1;5
14.6;4;2;5
15.2;10;8;5
14.9;8;7;5
15.5;93;86;5
16.6;151;145;5
17.7;590;347;5
18.6;588;397;5
19.3;798;304;5
19.6;679;286;5
20.1;793;197;5
20.7;664;300;5
20.3;292;238;5
18.2;185;181;5
19.4;184;175;5
18.4;31;29;5
16.0;24;22;5
15.6;4;3;5
15.8;2;1;5
16.1;2;1;5
15.9;2;1;5
15.5;3;2;5
15.0;2;1;5
15.2;2;1;5
15.1;2;1;5
15.0;3;2;5
14.8;26;24;5
15.3;132;85;5
15.8;233;190;5
16.8;476;320;5
17.0;532;375;5
17.6;764;442;5
17.6;574;519;5
18.2;607;506;5
18.5;612;532;5
18.6;486;465;5
19.3;657;422;5
19.7;535;385;5
19.2;284;193;5
19.0;113;110;5
18.3;41;39;5
16.9;8;6;5
16.2;3;1;5
15.8;2;1;5
15.4;2;1;5
15.3;2;1;5
15.0;2;1;5
14.3;2;1;5
13.9;2;1;5
13.4;5;4;5
13.5;44;32;5
15.3;180;62;5
16.7;381;54;5
17.3;539;81;5
17.9;708;96;5
18.4;824;166;5
19.3;880;188;5
20.2;870;171;5
21.2;898;83;5
22.3;847;79;5
23.0;732;115;5
23.8;607;106;5
23.9;414;100;5
23.2;201;79;5
22.0;89;68;5
20.2;11;9;5
19.1;2;1;5
18.2;2;1;5
17.4;3;1;5
17.1;2;1;5
17.0;2;1;5
17.1;2;1;5
16.4;2;1;5
16.3;4;3;5
16.2;35;20;5
17.9;201;40;5
19.0;374;134;5
18.6;186;178;5
19.2;387;296;5
20.8;687;380;5
21.4;811;352;5
21.9;780;404;5
22.9;686;448;5
23.5;649;382;5
23.6;376;290;5
24.5;505;309;5
24.0;357;185;5
23.6;102;91;5
23.3;18;17;5
22.3;4;3;5
21.4;2;1;5
21.1;2;1;5
21.4;2;1;5
20.6;3;2;5
19.6;3;1;5
18.8;2;1;5
18.3;2;1;5
18.2;6;4;5
18.1;41;32;5
19.4;206;96;5
20.3;309;141;5
20.7;497;215;5
21.0;521;312;5
21.6;562;327;5
22.4;825;243;5
23.3;852;201;5
24.5;836;276;5
23.3;121;94;5
21.5;340;192;5
22.2;240;217;5
19.8;35;33;5
19.1;89;82;5
19.2;23;22;5
18.1;3;2;5
17.9;2;1;5
17.8;2;1;5
17.2;2;1;5
16.9;2;1;5
16.7;2;1;5
16.7;2;1;5
16.8;2;1;5
16.6;4;3;5
16.5;39;37;5
17.2;96;87;5
18.4;172;160;5
18.5;175;170;5
16.6;40;39;5
16.0;27;26;5
16.5;397;173;5
19.8;996;261;5
20.9;764;360;5
21.0;668;271;5
21.3;579;246;5
21.7;578;135;5
21.5;355;169;5
19.3;126;86;5
18.1;31;28;5
16.8;3;2;5
15.2;3;2;5
14.4;2;1;5
14.9;2;1;5
15.1;2;1;5
15.1;2;1;5
14.4;3;1;5
13.6;2;1;5
13.7;5;3;5
14.4;49;39;5
14.5;85;79;5
14.8;117;113;5
15.6;392;269;5
16.9;781;215;5
17.5;674;333;5
18.6;776;313;5
18.7;508;408;5
18.0;257;253;5
17.7;226;224;5
17.5;160;157;5
17.6;104;102;5
17.7;55;53;5
16.6;18;16;5
16.5;8;7;5
15.8;3;2;5
14.9;2;1;5
14.8;2;1;5
14.8;2;1;5
14.7;2;1;5
14.7;2;1;5
15.1;2;1;5
15.4;2;1;5
15.0;3;1;5
15.3;10;9;5
15.6;38;36;5
16.2;112;109;5
17.2;364;293;5
17.9;461;435;5
18.6;489;481;5
19.0;654;532;5
19.5;554;437;5
20.4;419;259;5
20.5;267;256;5
20.5;344;295;5
20.4;177;171;5
20.5;244;207;5
20.9;262;104;5
20.1;79;30;5
18.1;8;7;5
17.1;3;1;5
17.0;2;1;5
16.9;2;1;5
16.4;2;1;5
16.4;2;1;5
15.7;3;1;5
15.5;2;1;5
15.2;5;4;5
14.9;38;26;5
16.3;194;39;5
17.9;369;53;5
18.3;537;69;5
18.9;690;80;5
19.6;827;96;5
20.5;905;106;5
21.9;926;95;5
22.7;912;113;5
23.7;865;169;5
23.8;626;289;5
23.9;461;233;5
23.6;270;234;5
23.3;127;124;5
22.3;67;56;5
20.7;7;6;5
20.4;2;1;5
20.2;3;1;5
18.5;3;2;5
18.1;2;1;5
18.1;2;1;5
17.8;2;1;5
17.5;2;1;5
16.9;5;3;5
16.4;31;22;5
17.6;157;62;5
19.6;358;100;5
19.7;393;320;5
19.5;253;250;5
19.7;239;236;5
19.0;170;169;5
19.1;178;176;5
18.6;138;137;5
17.7;91;90;5
17.4;79;79;5
17.1;67;66;5
16.8;32;31;5
17.2;45;44;5
17.2;20;18;5
16.7;10;9;5
16.4;2;1;5
16.3;2;1;5
16.3;2;1;5
16.4;2;1;5
16.5;2;1;5
16.4;2;1;5
16.1;2;1;5
15.9;2;1;5
16.5;53;43;5
17.2;158;106;5
17.6;116;106;5
17.4;46;45;5
17.5;65;64;5
17.6;137;135;5
17.8;146;144;5
17.8;191;188;5
18.2;182;178;5
18.4;136;135;5
19.3;443;224;5
20.2;491;186;5
20.1;199;157;5
20.5;221;127;5
19.6;50;41;5
18.6;7;6;5
18.2;2;1;5
17.4;2;1;5
17.2;2;1;5
17.0;2;1;5
16.6;2;1;5
16.4;2;1;5
16.2;2;1;5
16.1;3;2;5
16.2;14;13;5
16.6;42;41;5
17.1;115;113;5
17.7;273;262;5
18.4;342;337;5
19.1;345;338;5
20.1;586;399;5
21.2;768;468;5
22.2;873;272;5
23.7;743;262;5
23.6;601;219;5
25.1;582;100;5
24.8;412;55;5
24.9;238;38;5
23.8;77;25;5
21.9;7;6;5
21.1;3;1;5
20.7;2;1;5
20.2;3;1;5
20.0;2;1;5
19.7;2;1;5
19.3;3;1;5
18.3;3;1;5
18.8;4;3;5
19.1;45;38;5
19.8;183;116;5
19.8;125;100;5
19.0;32;31;5
18.4;34;32;5
19.5;240;226;5
19.8;142;136;5
18.9;140;137;5
19.8;178;169;5
19.6;98;95;5
19.2;45;43;5
18.9;54;52;5
18.3;25;24;5
18.2;13;12;5
17.6;9;8;5
17.3;3;2;5
17.0;2;1;5
16.6;2;1;5
16.5;2;1;5
16.4;2;1;5
16.5;2;1;5
16.6;2;1;5
16.6;2;1;5
16.5;2;1;5
16.4;8;7;5
16.6;26;25;5
16.9;74;72;5
17.8;190;183;5
18.5;448;315;5
19.0;569;441;5
20.0;798;455;5
20.8;819;430;5
21.2;716;351;5
22.1;757;370;5
22.5;612;290;5
22.6;419;226;5
23.3;348;128;5
22.0;91;83;5
20.1;74;63;5
19.8;3;2;5
19.5;2;1;5
18.9;2;1;5
18.6;2;1;5
18.0;3;2;5
17.3;3;1;5
17.1;2;1;5
16.6;2;1;5
16.7;3;2;5
16.4;11;10;5
16.0;14;12;5
16.6;189;111;5
18.7;605;204;5
18.9;658;214;5
19.4;661;389;5
19.5;360;314;5
19.4;261;237;5
18.4;39;37;5
16.9;28;27;5
16.7;36;35;5
16.7;54;53;5
16.9;47;46;5
16.4;34;33;5
16.3;27;26;5
16.0;4;3;5
15.7;2;1;5
15.8;2;1;5
15.8;2;1;5
15.3;3;1;5
14.7;3;1;5
14.1;2;1;5
13.9;2;1;5
13.7;3;2;5
13.6;31;26;5
14.8;186;42;5
16.4;359;57;5
16.4;345;90;5
17.4;576;135;5
18.3;785;133;5
19.4;925;235;5
20.2;988;192;5
20.7;921;198;5
21.6;826;222;5
21.9;539;216;5
22.0;415;178;5
21.8;182;90;5
22.8;261;85;5
21.7;92;49;5
19.7;9;8;5
18.7;2;1;5
18.1;2;1;5
17.8;2;1;5
17.2;2;1;5
16.2;3;1;5
15.8;2;1;5
15.2;2;1;5
14.8;4;3;5
14.6;23;18;5
16.0;174;40;5
17.6;344;59;5
18.2;523;78;5
18.8;673;87;5
19.3;790;115;5
20.1;842;201;5
20.9;763;259;5
22.6;896;94;5
23.1;792;186;5
23.5;645;145;5
23.3;468;190;5
23.0;91;84;5
18.6;33;30;5
17.9;17;15;5
16.9;3;2;5
15.6;3;1;5
15.5;2;1;5
15.2;2;1;5
15.1;2;1;5
15.3;2;1;5
15.3;2;1;5
15.1;2;1;5
14.9;3;2;5
15.2;34;30;5
16.1;143;41;5
17.1;223;141;5
17.6;319;197;5
18.6;720;192;5
19.2;751;208;5
20.2;923;148;5
20.7;935;156;5
21.3;888;123;5
22.2;835;112;5
22.7;728;95;5
23.1;582;79;5
23.4;412;61;5
23.3;238;44;5
22.0;75;28;5
19.9;7;5;5
18.8;2;1;5
18.5;2;1;5
18.0;3;1;5
17.1;2;1;5
16.9;2;1;5
16.7;2;1;5
16.5;2;1;5
16.8;5;3;5
17.5;33;32;5
18.5;111;71;5
20.1;372;173;5
20.3;437;317;5
20.2;356;303;5
20.6;570;339;5
20.8;499;416;5
21.9;624;486;5
21.7;300;290;5
22.8;568;338;5
23.7;496;315;5
23.5;351;248;5
21.4;85;82;5
21.2;27;26;5
20.7;8;6;5
20.0;2;1;5
18.7;3;2;5
17.7;2;1;5
17.2;3;1;5
16.3;3;1;5
15.2;3;2;5
14.8;2;1;5
14.4;3;1;5
13.7;2;1;5
13.7;5;4;5
13.7;7;6;5
13.5;15;14;5
13.5;88;86;5
15.0;358;318;5
15.6;415;399;5
16.5;446;411;5
16.7;568;473;5
16.6;471;385;5
15.1;110;108;5
15.2;130;128;5
15.1;104;103;5
14.7;35;34;5
14.7;36;35;5
14.6;25;24;5
14.5;4;3;5
14.5;2;1;5
14.5;2;1;5
14.2;2;1;5
13.9;2;1;5
13.7;2;1;5
13.4;2;1;5
13.6;3;1;5
13.3;2;1;5
13.4;14;12;5
13.9;73;70;5
14.0;99;81;5
14.4;151;142;5
15.6;449;380;5
16.2;364;282;5
16.9;406;371;5
17.4;410;391;5
16.9;195;193;5
17.0;120;119;5
16.8;62;61;5
16.2;33;32;5
16.3;30;29;5
15.9;25;23;5
15.1;10;9;5
14.8;3;2;5
14.7;2;1;5
14.7;2;1;5
15.0;2;1;5
14.5;2;1;5
14.7;2;1;5
14.6;2;1;5
14.7;2;1;5
14.7;2;1;5
14.6;4;3;5
14.7;12;11;5
14.9;36;35;5
15.1;54;53;5
15.4;83;82;5
15.7;74;73;5
15.9;51;50;5
15.9;61;60;5
15.9;68;68;5
15.8;61;60;5
16.1;76;76;5
16.3;97;96;5
16.3;85;84;5
16.4;64;63;5
16.2;13;12;5
16.0;3;2;5
16.0;2;1;5
15.8;2;1;5
15.9;2;1;5
15.9;2;1;5
15.7;2;1;5
15.5;2;1;5
15.4;2;1;5
15.6;2;1;5
15.7;20;18;5
16.2;130;99;5
16.6;124;120;5
16.8;272;225;5
17.3;380;291;5
17.8;518;359;5
18.5;657;450;5
18.6;436;378;5
20.0;825;230;5
21.4;782;227;5
22.5;613;182;5
20.0;264;208;5
19.4;149;139;5
19.0;90;81;5
18.6;38;34;5
18.2;4;3;5
17.9;2;1;5
17.8;2;1;5
17.3;2;1;5
17.1;2;1;5
17.1;2;1;5
17.0;2;1;5
17.2;2;1;5
16.2;4;3;5
15.4;19;15;5
17.0;124;56;5
18.2;238;145;5
19.7;464;110;5
21.1;660;88;5
22.2;785;104;5
23.0;867;112;5
23.5;882;119;5
23.9;872;112;5
24.0;802;122;5
24.3;714;99;5
24.4;553;86;5
24.0;387;69;5
23.3;211;54;5
22.1;53;31;5
21.0;6;5;5
20.6;2;1;5
20.6;2;1;5
20.1;2;1;5
19.8;2;1;5
19.7;2;1;5
19.8;2;1;5
19.8;2;1;5
19.8;3;1;5
19.8;23;19;5
19.8;148;47;5
20.4;332;68;5
21.5;512;91;5
22.9;669;101;5
23.7;792;109;5
24.9;876;118;5
25.7;892;111;5
26.2;877;108;5
26.5;814;108;5
26.5;706;104;5
26.3;533;92;5
26.0;377;78;5
25.1;219;58;5
24.1;64;30;5
23.1;6;4;5
22.5;2;1;5
21.7;2;1;5
21.6;2;1;5
21.3;2;1;5
20.6;3;1;5
19.9;2;1;5
19.1;2;1;5
19.2;3;1;5
19.1;19;16;5
19.5;162;38;5
20.4;344;61;5
21.9;515;91;5
22.7;670;109;5
23.7;795;117;5
25.5;881;130;5
26.6;900;126;5
27.4;887;118;5
27.9;821;118;5
28.2;714;116;5
28.1;564;102;5
27.8;395;90;5
27.0;217;66;5
25.6;67;37;5
24.2;6;4;5
23.3;2;1;5
22.7;2;1;5
22.2;2;1;5
21.8;2;1;5
21.5;2;1;5
21.2;2;1;5
19.8;3;2;5
18.3;3;2;5
17.2;18;17;5
18.7;155;37;5
19.4;331;57;5
20.0;505;77;5
20.6;658;89;5
21.7;789;100;5
22.9;876;109;5
24.1;898;106;5
25.3;891;110;5
27.4;829;118;5
28.5;726;113;5
29.0;565;98;5
28.5;381;90;5
27.5;206;69;5
25.9;62;36;5
24.1;6;5;5
23.2;2;1;5
22.6;2;1;5
21.1;3;2;5
19.6;3;1;5
19.1;2;1;5
17.9;3;2;5
17.8;2;1;5
17.1;3;2;5
16.9;21;20;5
18.4;147;50;5
19.5;325;87;5
19.8;463;143;5
20.6;642;148;5
21.4;765;157;5
22.3;852;165;5
23.8;887;149;5
24.1;911;155;5
25.3;777;175;5
25.9;684;186;5
26.7;553;133;5
27.3;371;115;5
27.0;215;105;5
25.2;55;39;5
23.6;5;4;5
23.6;2;1;5
22.9;3;1;5
21.2;3;1;5
20.3;3;1;5
19.8;3;1;5
19.3;2;1;5
18.9;2;1;5
18.2;3;2;5
18.0;20;18;5
18.7;132;49;5
20.2;307;83;5
20.8;485;114;5
21.5;648;124;5
22.4;777;132;5
23.3;864;140;5
24.3;902;125;5
25.4;906;118;5
26.2;838;119;5
26.7;729;113;5
27.6;552;105;5
27.5;371;96;5
26.2;193;71;5
24.9;55;34;5
24.0;5;4;5
23.6;2;1;5
23.0;2;1;5
21.7;3;1;5
20.7;2;1;5
20.1;2;1;5
19.5;2;1;5
18.6;3;1;5
17.9;3;1;5
17.9;20;18;5
18.8;150;58;5
20.4;322;94;5
20.9;448;155;5
21.7;612;176;5
22.3;746;166;5
23.5;844;166;5
24.4;879;169;5
25.3;890;166;5
26.4;813;161;5
27.1;691;155;5
27.0;482;177;5
27.1;338;196;5
26.9;176;78;5
25.2;28;27;5
24.7;3;2;5
23.8;2;1;5
23.1;2;1;5
22.4;2;1;5
22.3;2;1;5
22.1;2;1;5
22.2;2;1;5
21.3;3;1;5
21.8;2;1;5
21.6;9;8;5
21.8;43;37;5
21.9;40;38;5
21.6;307;199;5
24.4;503;349;5
24.8;458;361;5
24.9;460;347;5
24.4;315;265;5
24.7;403;322;5
23.0;277;245;5
23.6;304;283;5
23.1;147;145;5
23.6;306;163;5
23.3;160;107;5
22.6;17;15;5
21.5;5;4;5
18.3;2;1;5
18.7;2;1;5
18.4;2;1;5
18.1;2;1;5
17.9;2;1;5
17.9;2;1;5
17.7;3;2;5
16.8;2;1;5
16.9;7;6;5
17.0;24;23;5
16.9;67;61;5
17.0;93;86;5
17.9;239;225;5
18.7;374;317;5
20.0;740;344;5
20.6;863;275;5
21.1;737;252;5
22.0;801;113;5
22.7;688;107;5
23.0;550;105;5
23.2;381;89;5
22.6;173;55;5
21.6;50;46;5
21.2;4;3;5
21.1;2;1;5
20.7;2;1;5
20.2;2;1;5
19.5;2;1;5
18.8;3;1;5
18.9;2;1;5
18.7;2;1;5
18.1;2;1;5
18.2;21;20;5
19.1;139;91;5
19.7;185;125;5
20.8;313;236;5
20.4;211;204;5
21.1;437;323;5
21.4;458;351;5
20.6;199;185;5
21.4;633;324;5
22.8;657;302;5
23.2;531;306;5
22.6;364;217;5
22.7;257;177;5
22.6;149;110;5
21.8;46;38;5
20.8;4;3;5
20.4;3;2;5
19.1;3;1;5
18.1;2;1;5
17.6;2;1;5
17.2;2;1;5
16.8;2;1;5
16.4;2;1;5
16.0;3;1;5
16.3;23;22;5
17.5;157;87;5
19.1;250;181;5
19.3;349;221;5
19.9;510;294;5
20.6;739;284;5
20.9;567;410;5
21.5;552;432;5
23.2;888;193;5
24.3;519;276;5
23.6;332;311;5
23.0;233;218;5
22.5;142;139;5
22.6;138;121;5
22.0;23;22;5
21.4;3;2;5
21.2;2;1;5
19.7;4;2;5
18.9;2;1;5
18.7;2;1;5
18.7;2;1;5
18.9;2;1;5
18.4;2;1;5
17.2;3;2;5
17.0;4;3;5
16.9;14;13;5
17.2;44;42;5
17.6;70;68;5
18.4;246;221;5
19.0;296;285;5
19.6;386;298;5
21.6;723;387;5
22.2;758;185;5
23.3;816;124;5
23.8;692;99;5
24.1;529;121;5
24.0;384;89;5
23.4;156;90;5
22.5;64;49;5
20.8;5;4;5
20.2;2;1;5
19.2;3;2;5
18.3;2;1;5
17.8;2;1;5
17.5;2;1;5
17.2;2;1;5
16.9;2;1;5
16.5;2;1;5
16.8;19;16;5
18.1;88;72;5
19.2;277;136;5
20.1;506;126;5
20.8;640;108;5
21.4;770;101;5
22.2;853;95;5
23.0;875;91;5
23.7;869;86;5
24.6;812;85;5
25.1;699;77;5
25.2;549;68;5
25.3;381;61;5
24.8;147;50;5
23.2;49;32;5
22.7;3;2;5
22.8;2;1;5
21.9;2;1;5
21.2;3;1;5
20.5;3;1;5
20.1;2;1;5
19.7;2;1;5
19.1;3;1;5
18.5;3;1;5
18.3;18;17;5
19.1;117;68;5
20.2;218;134;5
20.9;411;210;5
21.2;566;200;5
22.3;712;152;5
23.2;823;129;5
24.0;778;275;5
25.4;790;297;5
26.1;652;256;5
26.1;364;232;5
25.5;288;226;5
24.6;162;154;5
23.9;103;99;5
22.5;26;24;5
22.0;3;1;5
21.7;2;1;5
21.3;2;1;5
21.1;2;1;5
20.7;2;1;5
20.0;2;1;5
20.0;2;1;5
19.5;2;1;5
19.1;2;1;5
18.8;15;13;5
19.0;94;76;5
19.9;190;147;5
20.6;408;185;5
21.6;643;173;5
21.6;701;292;5
21.6;597;428;5
21.9;495;416;5
22.0;437;348;5
22.8;511;405;5
22.5;369;299;5
22.3;203;188;5
21.2;36;34;5
18.9;28;26;5
16.6;5;4;5
16.3;2;1;5
16.1;2;1;5
16.1;3;1;5
15.6;2;1;5
15.4;2;1;5
15.1;2;1;5
15.1;2;1;5
14.6;2;1;5
14.0;2;1;5
13.9;5;3;5
13.9;20;19;5
14.4;57;56;5
14.7;96;95;5
14.9;122;120;5
15.0;224;222;5
16.3;439;428;5
16.0;128;123;5
15.1;115;113;5
15.4;179;177;5
16.3;346;323;5
16.8;190;184;5
15.8;83;80;5
15.2;103;97;5
14.9;50;39;5
13.7;4;2;5
13.2;2;1;5
13.3;2;1;5
13.7;2;1;5
14.1;2;1;5
13.5;2;1;5
13.7;2;1;5
13.8;2;1;5
13.5;2;1;5
13.8;10;9;5
14.2;70;47;5
15.4;268;67;5
16.3;524;129;5
17.0;595;350;5
17.5;731;371;5
18.5;896;187;5
19.0;855;168;5
20.8;921;254;5
21.0;809;209;5
20.9;703;102;5
21.1;550;94;5
21.0;371;76;5
20.4;149;43;5
18.6;36;23;5
17.4;3;2;5
17.3;2;1;5
16.7;3;1;5
15.7;3;1;5
15.2;2;1;5
14.7;3;1;5
14.2;2;1;5
14.2;2;1;5
14.1;2;1;5
14.0;17;16;5
15.3;118;83;5
16.4;132;127;5
17.2;225;220;5
17.7;271;264;5
17.8;294;291;5
18.2;343;341;5
19.3;508;457;5
20.5;470;404;5
20.2;152;149;5
19.2;108;106;5
18.4;76;75;5
16.4;29;28;5
15.0;15;14;5
14.5;7;6;5
14.1;2;1;5
14.0;2;1;5
13.9;2;1;5
14.0;2;1;5
14.2;2;1;5
14.2;2;1;5
14.3;2;1;5
14.2;2;1;5
14.2;2;1;5
14.4;9;8;5
14.9;36;35;5
15.3;36;35;5
15.4;74;73;5
15.4;89;88;5
15.2;142;141;5
15.5;109;108;5
15.3;75;74;5
15.5;110;109;5
15.8;100;99;5
15.6;72;71;5
15.5;47;47;5
15.4;36;35;5
15.7;22;21;5
15.5;17;16;5
15.6;2;1;5
15.2;2;1;5
15.1;2;1;5
15.3;2;1;5
15.7;2;1;5
15.9;2;1;5
16.0;2;1;5
16.0;2;1;5
15.7;2;1;5
15.9;8;7;5
16.1;56;54;5
16.9;171;139;5
16.6;96;94;5
16.5;146;144;5
16.6;155;152;5
16.6;195;191;5
17.4;432;393;5
19.7;831;351;5
20.5;733;282;5
21.2;643;155;5
21.6;522;73;5
21.4;354;58;5
20.9;163;40;5
19.7;25;18;5
18.5;3;2;5
18.0;2;1;5
18.2;2;1;5
17.8;2;1;5
17.8;2;1;5
18.2;2;1;5
17.8;2;1;5
17.8;2;1;5
18.1;2;1;5
17.7;6;5;5
17.6;39;37;5
18.2;112;104;5
18.6;149;139;5
19.3;356;204;5
20.8;709;155;5
21.7;831;101;5
22.5;869;93;5
23.0;879;117;5
23.6;791;88;5
23.9;640;125;5
23.1;294;216;5
22.3;124;115;5
22.2;68;66;5
21.1;14;13;5
20.0;3;1;5
19.1;3;1;5
18.8;2;1;5
18.5;2;1;5
18.2;2;1;5
18.0;2;1;5
17.8;2;1;5
17.4;2;1;5
17.0;2;1;5
17.2;13;11;5
17.6;30;29;5
18.2;93;90;5
19.7;352;233;5
20.0;218;172;5
19.1;134;129;5
16.8;60;58;5
14.8;21;20;5
14.9;34;33;5
15.0;34;33;5
15.2;31;31;5
15.1;12;10;5
15.1;15;14;5
15.4;49;47;5
15.7;25;23;5
15.5;2;1;5
15.8;2;1;5
15.9;2;1;5
15.6;2;1;5
15.5;2;1;5
15.4;2;1;5
15.5;2;1;5
15.5;2;1;5
15.2;3;1;5
14.6;5;3;5
14.8;36;35;5
15.6;103;101;5
16.4;206;178;5
17.2;319;241;5
18.3;585;301;5
19.1;609;371;5
19.9;679;394;5
20.6;813;234;5
20.9;783;94;5
21.7;679;83;5
21.8;523;68;5
21.6;354;59;5
20.9;171;46;5
19.7;36;24;5
17.5;3;2;5
16.1;3;2;5
15.5;2;1;5
14.9;2;1;5
14.4;2;1;5
14.1;2;1;5
13.6;2;1;5
13.4;2;1;5
13.7;2;1;5
13.9;12;10;5
14.6;76;65;5
15.8;155;148;5
16.4;287;250;5
17.3;495;344;5
17.5;500;393;5
18.2;653;412;5
18.9;611;383;5
19.6;483;389;5
20.2;668;313;5
21.1;556;264;5
21.2;311;177;5
20.5;140;133;5
20.8;141;101;5
19.3;27;22;5
18.3;3;1;5
17.5;2;1;5
17.0;2;1;5
16.5;2;1;5
16.3;2;1;5
16.0;2;1;5
15.6;2;1;5
15.3;2;1;5
14.9;2;1;5
14.8;13;11;5
15.5;71;64;5
16.9;188;122;5
18.1;389;104;5
19.0;609;100;5
19.7;658;180;5
21.4;812;102;5
22.1;844;90;5
23.1;829;87;5
24.4;769;89;5
25.1;653;86;5
25.2;499;77;5
25.2;318;81;5
25.0;150;50;5
23.5;25;18;5
22.6;2;1;5
21.6;2;1;5
21.2;2;1;5
20.8;2;1;5
20.1;2;1;5
19.8;2;1;5
19.4;2;1;5
18.8;2;1;5
18.3;3;1;5
17.8;7;6;5
17.7;53;43;5
19.3;202;87;5
19.9;301;169;5
20.9;598;118;5
21.7;727;118;5
22.6;807;111;5
23.7;833;98;5
24.9;823;94;5
25.9;760;97;5
26.3;647;90;5
26.6;492;75;5
26.5;325;65;5
25.8;145;45;5
24.2;24;17;5
23.4;2;1;5
22.7;2;1;5
22.0;2;1;5
21.4;2;1;5
20.8;3;1;5
20.2;2;1;5
20.2;2;1;5
19.8;2;1;5
19.4;2;1;5
19.1;9;8;5
19.5;90;43;5
20.9;231;72;5
21.7;432;78;5
22.3;586;93;5
23.3;723;99;5
24.1;807;105;5
25.8;831;104;5
26.2;822;107;5
26.7;719;154;5
27.8;620;161;5
28.0;455;125;5
26.7;161;134;5
26.0;53;53;5
25.1;5;4;5
22.3;4;3;5
22.7;1;0;5
23.7;2;1;5
22.0;3;2;5
20.9;2;1;5
20.5;3;1;5
19.7;2;1;5
19.2;2;1;5
19.2;2;1;5
19.5;8;7;5
19.9;87;51;5
20.8;252;115;5
21.7;410;160;5
21.8;517;169;5
22.6;665;202;5
23.6;721;268;5
24.6;794;171;5
25.4;791;163;5
26.5;703;215;5
27.4;617;158;5
27.4;460;109;5
27.2;265;101;5
26.4;112;72;5
25.6;26;22;5
24.8;2;1;5
23.9;2;1;5
23.5;2;1;5
23.0;2;1;5
22.1;2;1;5
21.8;2;1;5
21.3;2;1;5
20.8;2;1;5
20.7;2;1;5
20.4;9;7;5
20.4;80;41;5
22.0;243;87;5
22.6;411;112;5
23.3;561;124;5
24.1;693;128;5
25.0;785;139;5
25.9;812;126;5
27.3;805;119;5
28.0;740;125;5
28.2;626;119;5
28.7;466;95;5
29.0;298;82;5
28.2;129;55;5
26.7;22;18;5
25.5;2;1;5
25.0;2;1;5
24.3;2;1;5
23.8;2;1;5
23.1;2;1;5
22.3;3;1;5
22.0;2;1;5
21.3;2;1;5
21.2;2;1;5
20.6;7;6;5
21.3;76;40;5
22.4;211;109;5
23.0;329;181;5
23.9;541;198;5
25.0;733;198;5
25.9;781;143;5
26.8;806;130;5
27.9;803;119;5
29.0;730;133;5
30.4;642;146;5
30.2;478;108;5
29.5;297;79;5
29.3;122;53;5
28.3;21;17;5
26.7;3;2;5
25.5;2;1;5
25.4;2;1;5
23.8;3;2;5
22.0;3;2;5
20.2;3;1;5
20.2;2;1;5
20.4;2;1;5
21.3;2;1;5
21.3;2;1;5
21.0;8;7;5
20.7;32;31;5
20.5;60;58;5
20.1;75;74;5
20.4;136;133;5
20.7;287;257;5
21.7;642;278;5
21.8;542;255;5
21.3;434;298;5
21.7;488;298;5
21.8;529;177;5
20.7;257;164;5
19.4;53;50;5
18.9;12;10;5
18.7;2;1;5
18.8;2;1;5
18.6;2;1;5
17.7;3;2;5
15.4;3;2;5
15.6;2;1;5
15.7;2;1;5
15.6;2;1;5
15.7;2;1;5
15.7;5;4;5
15.8;77;67;5
16.8;242;135;5
16.8;175;121;5
17.7;429;287;5
19.1;606;401;5
19.5;436;346;5
20.3;875;256;5
20.5;854;178;5
20.8;741;150;5
21.3;643;142;5
21.2;484;158;5
20.7;226;169;5
19.5;91;83;5
18.5;19;17;5
17.8;2;1;5
17.5;2;1;5
17.1;2;1;5
16.7;2;1;5
16.7;2;1;5
16.5;2;1;5
16.1;2;1;5
15.6;2;1;5
15.2;2;1;5
15.0;6;4;5
14.9;48;40;5
16.4;138;127;5
17.3;206;203;5
18.3;414;367;5
19.5;610;264;5
20.7;812;169;5
21.1;849;138;5
21.1;809;101;5
21.4;742;96;5
21.7;625;94;5
22.1;476;91;5
22.4;360;129;5
22.0;148;67;5
20.0;17;14;5
18.8;2;1;5
18.5;2;1;5
17.7;3;1;5
17.0;2;1;5
16.8;2;1;5
16.8;2;1;5
17.1;2;1;5
17.3;2;1;5
17.4;2;1;5
17.3;4;3;5
17.4;30;29;5
17.9;78;77;5
18.3;152;149;5
18.5;171;168;5
19.2;371;355;5
19.6;448;427;5
19.9;520;477;5
20.4;618;458;5
21.2;725;163;5
21.7;599;133;5
22.3;444;101;5
22.3;277;79;5
21.2;110;49;5
19.6;13;11;5
19.0;2;1;5
18.8;2;1;5
18.7;2;1;5
18.6;2;1;5
18.0;3;1;5
17.3;2;1;5
17.3;2;1;5
17.5;2;1;5
17.7;2;1;5
17.5;6;5;5
18.0;44;43;5
