;bld_name;Techno;latitude;longitude;bld_azimut;cll_azimut;tilt;row_dist;N_panel;ratio;cll_layout;cll_alignment;Optimal tilt or max4dist;el cover ratio;el coverage;el production;el demand;th cover ratio;th coverage;th production;th demand
90;1;PV;46.5098019;6.6617476;60.0;60.0;56.0;1.9474362787374955;36.0;0.406015037593985;portrait;long;tilt+30;0.21786071597197826;10272.975273632304;14935.300558547502;47153.867221081004;0.0;0.0;0.0;83274.02166324301
91;1;ST;46.5098019;6.6617476;60.0;60.0;56.0;1.9474362787374955;36.0;0.406015037593985;portrait;long;tilt+30;0.0;0.0;0.0;19395.86;0.17957541043584355;14953.96661882019;48650.47636327046;83274.02166324301
92;1;PVT;46.5098019;6.6617476;60.0;60.0;56.0;1.9474362787374955;36.0;0.406015037593985;portrait;long;tilt+30;0.5471380395575342;22002.809055657;14935300.558547502;40214.36541581075;0.2206936154466549;18378.04491364416;59741.20223419001;83274.02166324301
93;1;PV;46.5098019;6.6617476;60.0;-30.0;35.0;1.3473497435543966;36.0;0.406015037593985;portrait;short;tilt;0.2125251491589153;10021.382664579927;15738.313820843152;47153.867221081004;0.0;0.0;0.0;83274.02166324301
94;1;ST;46.5098019;6.6617476;60.0;-30.0;35.0;1.3473497435543966;36.0;0.406015037593985;portrait;short;tilt;0.0;0.0;0.0;19395.86;0.16439986219226674;13690.237685632985;51543.12659766409;83274.02166324301
95;1;PVT;46.5098019;6.6617476;60.0;-30.0;35.0;1.3473497435543966;36.0;0.406015037593985;portrait;short;tilt;0.5471380395575342;22002.809055657;15738313.820843153;40214.36541581075;0.20784100572925576;17307.75641360826;62953.25528337261;83274.02166324301
96;1;PV;46.5098019;6.6617476;60.0;-30.0;7.0;0.6;48.0;0.5413533834586467;portrait;short;max4dist;0.28582019518776136;13477.527532987155;27783.74345986518;47153.867221081004;0.0;0.0;0.0;83274.02166324301
97;1;ST;46.5098019;6.6617476;60.0;-30.0;7.0;0.6;48.0;0.5413533834586467;portrait;short;max4dist;0.0;0.0;0.0;19395.86;0.23670422972649763;19711.313154025614;93496.36632603685;83274.02166324301
98;1;PVT;46.5098019;6.6617476;60.0;-30.0;7.0;0.6;48.0;0.5413533834586467;portrait;short;max4dist;0.5471380395575342;22002.809055657;27783743.45986518;40214.36541581075;0.278816039811266;23218.132939302992;111134.97383946073;83274.02166324301
99;1;PV;46.5098019;6.6617476;60.0;-30.0;45.0;1.661016875724958;36.0;0.406015037593985;portrait;short;tilt+10;0.19808930071064768;9340.676583626668;14002.919956111899;47153.867221081004;0.0;0.0;0.0;83274.02166324301
